,1,3,5,7,9
1984-01-16 23:00:00,0.000124210759445473,0.0,0.00012264639139175415,0.00014488463048581725,6.347956066882168e-06
1984-01-17 23:00:00,0.0,0.0,0.0,4.1581103923144166e-06,0.0
1984-01-18 23:00:00,0.0,0.0,0.0,0.0,2.483968209061358e-06
1984-01-19 23:00:00,0.0,0.0,0.0,0.0,0.0
1984-01-20 23:00:00,0.00013882555343486646,1.1094558156198926e-05,3.9409614271587794e-05,2.6539920104874505e-05,9.21500943325184e-05
1984-01-21 23:00:00,0.0018260291770652488,0.0004852873749203152,0.0008922107131392867,0.0001920774910185072,0.0014548480069195783
1984-01-22 23:00:00,0.00674215246129919,0.0022283529352258753,0.003473557366265191,0.00033434808254241945,0.006229752434624566
1984-01-23 23:00:00,0.0055292528646963615,0.006124745121708622,0.01104662365383572,0.0019757200170446325,0.025925778989438656
1984-01-24 23:00:00,1.0530132378472221,1.625916702835648,2.3226737919560185,0.10622234203197338,1.7880381944444443
1984-01-25 23:00:00,0.2570459662543403,0.43588609483506946,0.7243586787471065,0.03520811292860243,0.5533980758101852
1984-01-26 23:00:00,0.008614877065022786,0.01808697735821759,0.13370552345558448,0.0007559403666743525,0.009247124989827474
1984-01-27 23:00:00,0.03223119382505064,0.08916127522786459,0.13522139937789351,0.01231124171504268,0.17980621337890626
1984-01-28 23:00:00,0.0051591728351734305,0.026491526850947626,0.0471973956072772,0.004812356101142036,0.06919884010597512
1984-01-29 23:00:00,0.0009698769781324598,0.0025636280907524954,0.001795331283851906,0.00016374627749125162,0.002827727706344039
1984-01-30 23:00:00,0.0028871338455765338,0.008028502287688078,0.014875899420844184,0.000672994543004919,0.018170314364963108
1984-01-31 23:00:00,0.0021400271521674263,0.017532391018337673,0.01999988838478371,0.0004942732828634756,0.027764350043402778
1984-02-01 23:00:00,0.0009558270595691822,0.001064293207945647,0.001084639937789352,2.8885117283573856e-05,0.0012295464233115867
1984-02-02 23:00:00,0.0006804532474941678,0.01498763331660518,0.011228177105938947,6.847112267105668e-05,0.014566350866247106
1984-02-03 23:00:00,0.01054954175595884,0.02250342051188151,0.015390421549479167,0.0007097659729145191,0.02011113202130353
1984-02-04 23:00:00,0.023781255086263022,0.02315441272876881,0.04434924655490451,0.0015179773613258644,0.017099328217683014
1984-02-05 23:00:00,0.02549502902560764,0.057709147135416666,0.06789936206958912,0.0020714344801726165,0.06845502500180844
1984-02-06 23:00:00,0.011757212744818793,0.049504863597728585,0.04059041058575665,0.0018370626590870046,0.05719865021882234
1984-02-07 23:00:00,0.020549906977900753,0.049282198305483214,0.05110725685402199,0.001679151146500199,0.048830385561342594
1984-02-08 23:00:00,0.004005166512948495,0.013500668561017072,0.014559905440719039,0.000722560617658827,0.019365511293764466
1984-02-09 23:00:00,0.03900064256456163,0.07180150915075231,0.06617836281105324,0.006902587325484664,0.13593896936487268
1984-02-10 23:00:00,0.010174633308693214,0.0017446823473329896,0.005437777483904803,0.0015988588333129884,0.014256293685347945
1984-02-11 23:00:00,0.003575328544334129,0.024867197672526042,0.023239394293891057,0.0011178559727138943,0.03113401907461661
1984-02-12 23:00:00,0.7025176323784722,1.3546956380208333,1.3922510669849537,0.06200921517831308,1.3937111183449074
1984-02-13 23:00:00,3.6836628327546297,5.9501739728009255,6.7544176793981485,0.17422165482132523,4.79173900462963
1984-02-14 23:00:00,0.042986718636971934,0.021967880814163773,0.16472449408637152,0.0024311595492892794,0.0505780029296875
